player,credit_card,buy_id,buy_name,buy_cost,buy_stock,date,discount,arenapack_id,chest_name,chest_rarity,chest_unlock_time,chest_num_cards,bundle_gold,bundle_gems,emote_name,emote_path
#2Q9JG29RL,0626520186642592,139,Kaffir-lily,452.46,10,2021-06-02,18.42,54,,,,,,,,
#GQJY00YP,0626319513819829,47,Goat Willow,285.39,25,2021-04-09,39.09,,,,,,46593,63,,
#888P9C9UV,0626505279937850,2,Chinese Banyan,288.01,26,2021-05-31,9.88,,,,,,,,Emote206,sfx/emotes/emotes_mortar_01_01_dl.ogg
#8R9YJYRYG,0626424696591342,103,Umbrella-tree,277.48,26,2020-08-13,18.75,83,,,,,,,,
#8R9YJYRYG,0626424696591342,156,Nova Scotia Dewberry,217.1,27,2019-06-20,70.77,,Lightning Chest,Common,190,40,,,,
#JQ8C0P,0626243828182527,86,Lesser Creeping Rush,467.0,21,2020-11-16,52.43,68,,,,,,,,
#2GG9JCCRR,0626526634210874,179,Upright Prairie Coneflower,154.4,13,2020-09-06,26.27,,,,,,96223,155,,
#99P9VLCR2,0626517571378279,126,Arctic Cottongrass,174.46,29,2019-01-16,24.64,,Silver Chest,Rare,219,182,,,,
#RYRGV0CY,0626667954120663,84,Cow Tree,312.24,3,2021-10-17,98.62,2,,,,,,,,
#2RLGQGLC,0626561026268446,184,Spearleaf Stonecrop,164.02,30,2020-11-10,17.32,,Clan Cards Chest,Epic,32,37,,,,
#282UV0GQG,0626105964390562,64,Tropical Signalgrass,88.12,30,2021-03-11,76.23,44,,,,,,,,
#8P2CR00L,0626174754229174,161,Virginia Creeper,427.42,30,2019-11-12,48.27,,Clan Chest,Champion,173,156,,,,
#2QCR9L9P2,0626162573821743,174,Cup Lichen,197.34,6,2021-08-08,76.75,,Legendary Chest,Legendary,149,226,,,,
#P2CLCV8,0626789391559160,141,Dimple Lichen,495.7,14,2021-08-21,10.55,,,,,,82514,344,,
#G22U2G8J8,0626660618604107,51,Northern Marsh Yellowcress,355.77,26,2021-01-23,62.36,,,,,,,,Emote125,sfx/emotes/emotes_miner_01_02_dl.ogg
#92RUJ8LPP,0626441404535478,136,Sudangrass,214.46,10,2019-10-11,27.26,,,,,,14099,91,,
#2VC0RUVVR,0626247520934531,167,Cutleaf Checkerbloom,212.57,6,2021-07-09,50.73,,,,,,,,Emote136,sfx/emotes/emotes_halloween_01_04_dl.ogg
#2YQ98PLCJ,0626929730224148,49,Waihanau Lobelia,110.92,30,2019-11-09,20.39,,,,,,78870,151,,
#8QVUVRVRG,0626140459180475,53,Weeping Fern,168.49,26,2020-05-03,56.66,,,,,,36239,421,,
#UQJ9LUP,0626560204912619,101,White Goldenrod,446.84,13,2021-03-31,19.07,,,,,,4956,317,,
#8JRC80YPR,0626146220820802,9,Mackenzie River Dwarf-primrose,6.92,14,2019-03-16,28.17,,,,,,8288,117,,
#92V2VRCVQ,0626464596500837,151,Cork Oak,213.77,14,2019-03-06,35.28,,,,,,,,Emote77,sfx/emotes/emotes_xmas_01_01_dl.ogg
#8ULLYVCY9,0626298430927750,108,Pholisma,363.73,21,2020-08-31,92.73,,Tower Chest,Rare,216,106,,,,
#9Y9Y80,0626665842274015,172,Oregon Whitetop Aster,215.23,1,2019-11-25,15.6,,,,,,,,Emote186,sfx/emotes/emotes_megaKnight_01_02_dl.ogg
#8RYYCJG20,0626452196670654,154,Arctic Cottongrass,284.31,18,2020-10-08,67.17,,Legendary King's Chest,Legendary,163,51,,,,
#GYGCJYPL,0626670441994328,169,Tobosagrass,262.12,25,2021-09-17,35.27,,,,,,,,Emote150,sfx/emotes/emotes_log_02_Angry_sfx1_dl.ogg
#2PVJQC8Y,0626562144568121,5,Soldier's Orchid,304.57,5,2020-08-21,21.5,45,,,,,,,,
#2UV9020RY,0626511727136699,166,Coot Bay Dancing-lady Orchid,411.79,25,2019-04-11,81.55,,Clan Chest,Champion,173,156,,,,
#CGLRRPYL,0626697333975750,5,Soldier's Orchid,304.57,5,2020-06-04,70.59,45,,,,,,,,
#8GL2CRGLR,0626180838686412,69,Sierra Valley Mousetail,284.93,18,2021-10-30,26.58,,,,,,21367,550,,
#RPRL02JQ,0626068289668254,46,Noble Fir,481.41,23,2021-04-23,8.32,,,,,,,,Emote194,sfx/emotes/emotes_icewizard_01_02_dl.ogg
#2Q9VJQL8U,0626813461987992,142,Russet Bushwillow,0.08,5,2020-12-06,93.72,,,,,,32106,27,,
#R82VQ90R,0626629066492877,90,Viburnum,110.33,26,2019-08-19,54.21,,,,,,,,Emote168,sfx/emotes/emotes_s12_pony_dl.ogg
#RPUU9RY8,0626996455336688,164,Moringa,440.2,19,2019-03-17,60.98,,,,,,78634,61,,
#889982CQY,0626736996622992,118,Yerba Mansa,156.46,14,2020-04-14,7.58,,,,,,,,Emote150,sfx/emotes/emotes_log_02_Angry_sfx1_dl.ogg
#L00C8Y9Q2,0626914376329690,91,Gyalideopsis Lichen,297.51,29,2021-04-19,76.92,,,,,,50416,42,,
#8VR98PCLC,0626865616827911,15,Entireleaved Thelypody,85.63,7,2020-02-16,60.89,,Plentiful Gold Crate,Rare,107,223,,,,
#2LVQ2R,0626777117472057,109,Drummond's Mountain-avens,407.45,21,2020-08-14,91.77,50,,,,,,,,
#9Q8QUCUC,0626467886559330,188,Slender Hawksbeard,423.66,16,2018-12-02,29.7,,,,,,,,Emote196,sfx/emotes/emotes_LNY_2021_01_01_dl.ogg
#8RYR9L2J,0626395104035777,40,Lesser Bladderwort,32.54,2,2019-10-18,18.09,45,,,,,,,,
#RPYLJJ0U,0626486807915553,14,Virginia Lecidea Lichen,397.62,4,2021-07-22,37.32,,,,,,79784,483,,
#GJCC29PC,0626821872573129,106,Maiden Fern,150.01,22,2019-08-20,43.9,,,,,,,,Emote168,sfx/emotes/emotes_s12_pony_dl.ogg
#GUPPRCQ,0626636701508405,46,Noble Fir,481.41,23,2020-07-14,96.71,,,,,,,,Emote194,sfx/emotes/emotes_icewizard_01_02_dl.ogg
#2Y0VLG8RY,0626272519525793,101,White Goldenrod,446.84,13,2018-12-31,84.71,,,,,,4956,317,,
#28PUV9PRQ,0626052649930513,189,Bigelow's Rubberweed,431.21,24,2021-09-03,61.43,,Magical Chest,Common,223,121,,,,
#2GRQQU02,0626042741558668,109,Drummond's Mountain-avens,407.45,21,2020-05-07,76.24,50,,,,,,,,
#2PPJPULJ,0626736040971486,156,Nova Scotia Dewberry,217.1,27,2021-04-19,91.0,,Lightning Chest,Common,190,40,,,,
#PRCV0JUU,0626212713357213,187,Pale Desert-thorn,186.94,17,2019-11-13,86.45,,,,,,29611,316,,
#C09PV2RV,0626397819159512,193,Tube Lichen,50.92,9,2021-05-29,73.53,17,,,,,,,,
#2JR800G,0626578885502434,199,Fremont Cottonwood,412.68,4,2020-06-30,97.76,,Rare Lightning Chest,Common,94,138,,,,
#J98092U9,0626703395184008,51,Northern Marsh Yellowcress,355.77,26,2019-10-31,64.34,,,,,,,,Emote125,sfx/emotes/emotes_miner_01_02_dl.ogg
#PG0PLRC,0626547218573545,28,Roundleaf Hawthorn,83.18,26,2020-06-04,60.56,,,,,,67840,504,,
#QVQPJCQR,0626189016408150,152,False Venus' Looking Glass,261.47,8,2018-11-17,75.88,,Mega Lightning Chest,Common,226,146,,,,
#2Y0VLG8RY,0626272519525793,104,Perplexed Chiodecton Lichen,14.37,12,2020-08-20,85.03,38,,,,,,,,
#LCJ92UQJ,0626821456145096,182,Sicklekeel Lupine,242.5,24,2020-08-08,99.14,,Tower Chest,Rare,216,106,,,,
#PJGGRCPC2,0626372275349402,2,Chinese Banyan,288.01,26,2019-08-31,64.47,,,,,,,,Emote206,sfx/emotes/emotes_mortar_01_01_dl.ogg
#82R8VJGGR,0626193067728821,169,Tobosagrass,262.12,25,2021-04-18,73.17,,,,,,,,Emote150,sfx/emotes/emotes_log_02_Angry_sfx1_dl.ogg
#8L08LCP28,0626188070773145,63,Nevada Rockdaisy,287.05,11,2020-07-24,34.06,,Legendary Chest,Legendary,149,226,,,,
#80J0P829U,0626547264429824,173,Tall Phacelia,118.49,20,2021-10-12,55.81,82,,,,,,,,
#8R8CY9G0,0626878507552183,152,False Venus' Looking Glass,261.47,8,2021-03-26,9.44,,Mega Lightning Chest,Common,226,146,,,,
#Y8G9CU2LV,0626094652833481,135,Manyflower Flatsedge,208.31,17,2019-04-13,41.38,32,,,,,,,,
#89UV8ULY,0626548120001468,91,Gyalideopsis Lichen,297.51,29,2020-10-18,83.33,,,,,,50416,42,,
#29922Y2CJ,0626942764125404,6,Leatherstem,441.64,18,2018-11-21,49.56,92,,,,,,,,
#CC2C2VV0,0626105195223061,11,Curlyhead Goldenweed,454.72,10,2021-09-25,33.07,,Season Chest,Champion,98,226,,,,
#2YJLLJYGP,0626904170117888,92,Inyo Buckwheat,22.4,15,2021-10-05,17.2,,,,,,,,EmoteChronos18,
#RGVRQU,0626433008764729,40,Lesser Bladderwort,32.54,2,2021-02-12,93.89,45,,,,,,,,
#VCUYGG8J,0626074159083533,131,Western Buttercup,9.9,28,2021-10-23,5.49,,Gold Crate,Champion,4,182,,,,
#CRGUQ2P,0626220368420921,166,Coot Bay Dancing-lady Orchid,411.79,25,2019-05-07,55.05,,Clan Chest,Champion,173,156,,,,
#P0JRRJLYV,0626231217405567,47,Goat Willow,285.39,25,2019-04-06,15.13,,,,,,46593,63,,
#QRU0V0GQ,0626466976965720,45,Greater Yellowthroat Gilia,58.32,27,2019-11-15,5.38,24,,,,,,,,
#8982292LY,0626374587085096,198,Lilac Tasselflower,198.69,3,2019-10-02,94.32,,Golden Chest,Epic,51,254,,,,
#LPJCPQRL,0626385085475639,4,Florida Hoarypea,224.39,9,2020-09-16,96.05,89,,,,,,,,
#892P2JPGY,0626830698345984,79,Rockledge Spleenwort,134.08,30,2019-09-12,88.57,79,,,,,,,,
#P2CYLRU9,0626120800344723,170,Blackbutt,102.55,13,2020-02-18,82.94,,,,,,58433,108,,
#82UVCUR2R,0626283876383643,61,Mediterranean Medick,127.61,20,2021-04-25,36.47,,,,,,66160,535,,
#QQCCYJLY,0626387430925953,98,Eltroplectris,183.26,19,2021-02-15,95.76,,Clan Chest,Champion,173,156,,,,
#8L009JURJ,0626419237575390,12,American Stoneseed,121.21,5,2021-09-17,10.92,,King's Chest,Champion,163,238,,,,
#QRQ9UU9U8,0626714854128923,184,Spearleaf Stonecrop,164.02,30,2020-08-20,8.51,,Clan Cards Chest,Epic,32,37,,,,
#2Y0QR8YCR,0626495093087324,175,Mago,154.81,20,2021-08-28,16.46,,,,,,,,Emote49,sfx/emotes/emotes_wizard_01_02_dl.ogg
#2CQ0LU9V,0626416876674930,105,Sargent's Hawthorn,340.3,9,2019-05-13,47.61,17,,,,,,,,
#28LUR080P,0626442361137266,45,Greater Yellowthroat Gilia,58.32,27,2019-11-18,66.37,24,,,,,,,,
#RPJG28Q,0626528739937963,23,Common Hawkweed,351.65,28,2020-02-15,1.94,,Fortune Chest,Common,226,171,,,,
#PV8LRVCJU,0626571000592281,101,White Goldenrod,446.84,13,2019-07-22,18.17,,,,,,4956,317,,
#YRV9PUGUR,0626383104066612,63,Nevada Rockdaisy,287.05,11,2019-08-26,92.63,,Legendary Chest,Legendary,149,226,,,,
#998LUCJC,0626110870958957,21,Elko Cryptantha,455.46,27,2019-10-26,18.31,,Epic Lightning Chest,Epic,123,164,,,,
#9P08GGJ9,0626008408519475,48,Rockloving Erigeron,489.13,5,2020-12-14,15.09,,,,,,,,Emote20,sfx/emotes/emotes_princess_01_01_dl.ogg
#GCVVV8YR,0626761855367117,81,Spotted Joe Pye Weed,349.84,12,2019-12-20,53.07,,,,,,,,Emote131,sfx/emotes/ElixirGolem_Emote_Morph_dl.ogg
#82UCYLQG,0626081634884955,155,Centranthus,430.05,30,2019-04-04,65.84,7,,,,,,,,
#2Y0VLG8RY,0626272519525793,144,Sonoran Globe Amaranth,418.25,15,2021-10-20,41.72,,,,,,,,EmoteChronos20,
#R99UYRL,0626272544098253,43,'awiwi,363.56,18,2021-09-26,42.7,,,,,,91872,594,,
#8L009JURJ,0626419237575390,22,Racodium Lichen,305.31,18,2021-11-05,33.31,,,,,,,,Emote104,sfx/emotes/prince_emo_01_dl.ogg
#2C2C2PGQ,0626539925727373,121,Necklace Sedge,495.77,4,2019-06-01,79.11,,Fortune Chest,Common,226,171,,,,
#LPJCPQRL,0626385085475639,138,Frosted Indian Paintbrush,54.9,13,2018-11-29,59.14,,,,,,,,Emote110,sfx/emotes/sfx_3_sneeze_dl.ogg
#UY99QLQU,0626780793149197,88,Caribbean Snoutbean,215.45,10,2019-02-16,84.14,21,,,,,,,,
#90PUP92J,0626434181335535,127,Creeping Bedgrass,300.22,28,2020-07-02,82.02,,,,,,73357,344,,
#Q0CPPQC9Q,0626575599184517,165,Tephromela Lichen,216.53,30,2021-02-15,38.43,,,,,,49375,480,,
#LUYCUJV2,0626478861773788,54,Bourbon Rose,270.19,4,2019-11-23,33.66,,,,,,15103,440,,
#2J00PG8U2,0626265767299913,107,Common Woolly Sunflower,61.43,1,2019-04-14,31.56,,,,,,83929,402,,
#LURU9JU,0626120121384689,33,Baldwin's Beaksedge,154.86,11,2021-03-16,25.49,,,,,,,,Emote4,sfx/emotes/emotes_goblin_01_01_dl.ogg
#YP2YJJJ2,0626322774963559,159,Purple Sweetroot,398.46,2,2020-10-13,10.87,85,,,,,,,,
#89LY9LU2Y,0626070918513703,117,Thymeleaf Sandwort,323.81,10,2020-03-16,24.58,82,,,,,,,,
#UJVJJ0LU,0626795906259501,29,Arizona Sunflower,187.83,21,2020-01-03,44.51,,Epic Chest,Epic,111,17,,,,
#28CVU99UQ,0626624653448762,102,Marsh-elder,357.64,28,2019-03-18,73.43,,,,,,,,Emote185,sfx/emotes/emotes_megaKnight_01_01_dl.ogg
#282UV0GQG,0626105964390562,51,Northern Marsh Yellowcress,355.77,26,2019-03-09,17.05,,,,,,,,Emote125,sfx/emotes/emotes_miner_01_02_dl.ogg
#98RRY80YR,0626190354495619,15,Entireleaved Thelypody,85.63,7,2021-10-22,28.53,,Plentiful Gold Crate,Rare,107,223,,,,
#P8QP0LUPV,0626092262806137,61,Mediterranean Medick,127.61,20,2020-09-11,88.83,,,,,,66160,535,,
#22R2JCR2C,0626436819011321,184,Spearleaf Stonecrop,164.02,30,2020-05-20,40.08,,Clan Cards Chest,Epic,32,37,,,,
#2GRUQP9VL,0626924573010878,49,Waihanau Lobelia,110.92,30,2020-04-18,18.1,,,,,,78870,151,,
#20JV0JLGQ,0626464071735080,193,Tube Lichen,50.92,9,2020-04-27,80.92,17,,,,,,,,
#V0QCQUCL,0626997669324072,135,Manyflower Flatsedge,208.31,17,2020-10-23,24.63,32,,,,,,,,
#2G9VQL8U8,0626311504646451,156,Nova Scotia Dewberry,217.1,27,2019-10-03,81.48,,Lightning Chest,Common,190,40,,,,
#2QYUL0VCP,0626573623392776,54,Bourbon Rose,270.19,4,2020-06-02,35.08,,,,,,15103,440,,
#J8YPGGJ,0626518063505189,87,Sierra Lessingia,32.49,25,2020-01-05,38.67,,,,,,96541,70,,
#JQ8C0P,0626243828182527,54,Bourbon Rose,270.19,4,2021-03-01,42.66,,,,,,15103,440,,
#28GG9QJPY,0626208930771053,76,Ladder Spleenwort,15.53,2,2019-02-08,81.61,,,,,,,,Emote114,sfx/emotes/emotes_fishSlap_FightingFish_dl.ogg
#PGJ8QR9U,0626901101190554,72,Manyflower Saxifrage,206.31,13,2021-09-07,78.53,,King Level Chest,Champion,249,53,,,,
#GY9Y8GLG,0626679569804896,137,Spotted Calla Lily,415.63,15,2019-03-16,97.96,60,,,,,,,,
#LVRUV8YV,0626612041925187,160,Wart Lichen,100.85,5,2021-05-12,26.0,,,,,,,,EmoteChronos18,
#2UGR22RCP,0626761798643889,141,Dimple Lichen,495.7,14,2018-12-26,40.34,,,,,,82514,344,,
#80UL9QQLY,0626831280862865,191,American Tarwort,286.81,22,2020-05-24,82.85,,King's Chest,Champion,163,238,,,,
#PG28UYQLJ,0626634361089014,158,Denseflower Willowherb,90.66,14,2021-06-21,22.31,,,,,,35707,152,,
#GQJY00YP,0626319513819829,194,Rinodina Lichen,358.78,2,2021-03-31,78.02,61,,,,,,,,
#2J9PJCCJ,0626529145920429,77,Wilkins' Bellflower,428.29,2,2019-05-15,23.66,,Giant Chest,Champion,69,248,,,,
#2L2UC2LQU,0626466042401239,162,Arizona Blue-eyed Grass,472.15,7,2020-03-20,20.53,,Epic Lightning Chest,Epic,123,164,,,,
#2V2QJLU2Y,0626818864757686,119,Early Paspalum,25.0,13,2020-02-08,78.76,,Golden Chest,Epic,51,254,,,,
#2LVQ2R,0626777117472057,7,Wright's Indian Mallow,352.66,20,2020-11-11,65.33,,Magical Chest,Common,223,121,,,,
#R8000P88,0626965633367949,164,Moringa,440.2,19,2020-07-28,46.04,,,,,,78634,61,,
#2JRYRPL8,0626013341592696,9,Mackenzie River Dwarf-primrose,6.92,14,2021-02-15,12.56,,,,,,8288,117,,
#8RVQVVV2,0626883092497794,104,Perplexed Chiodecton Lichen,14.37,12,2019-03-22,43.51,38,,,,,,,,
#UP2Q8RR0,0626058425455104,149,Husk Tomato,462.24,18,2020-11-01,50.75,,Common Lightning Chest,Common,183,249,,,,
#92828YYCU,0626379935705337,27,Big Deervetch,232.43,30,2020-01-13,69.17,,,,,,24688,437,,
#9JCVVGU9P,0626559201421715,66,Quince,276.19,12,2018-12-01,62.36,,,,,,,,Emote37,sfx/emotes/emotes_hog_01_02_dl.ogg
#8UCQYJLP8,0626495039899741,88,Caribbean Snoutbean,215.45,10,2019-08-03,12.27,21,,,,,,,,
#22JYR8PR,0626364219528522,34,Seminole Balsamo,242.83,10,2020-01-04,1.98,,Magical Chest,Common,223,121,,,,
#20CLG9VGL,0626869357589003,117,Thymeleaf Sandwort,323.81,10,2019-03-30,52.28,82,,,,,,,,
#VY9J8ULV,0626724850447052,118,Yerba Mansa,156.46,14,2018-12-08,72.76,,,,,,,,Emote150,sfx/emotes/emotes_log_02_Angry_sfx1_dl.ogg
#2QRYYR8C,0626317675285151,87,Sierra Lessingia,32.49,25,2021-04-06,1.3,,,,,,96541,70,,
#8UYL0PPJ,0626045011532065,117,Thymeleaf Sandwort,323.81,10,2021-03-24,2.08,82,,,,,,,,
#2VLC20U9V,0626149176570868,164,Moringa,440.2,19,2021-01-12,7.31,,,,,,78634,61,,
#2CVLVGVRL,0626850520773872,41,John Charles,383.44,13,2021-09-08,89.16,,Epic Lightning Chest,Epic,123,164,,,,
#QYJQQV2V,0626270078962308,108,Pholisma,363.73,21,2020-11-22,3.66,,Tower Chest,Rare,216,106,,,,
#QCJQCJ8G,0626018504245867,164,Moringa,440.2,19,2021-02-18,9.69,,,,,,78634,61,,
#UUQQJ2U0,0626153494781413,152,False Venus' Looking Glass,261.47,8,2019-07-10,66.7,,Mega Lightning Chest,Common,226,146,,,,
#R0CG80YG0,0626573731860342,149,Husk Tomato,462.24,18,2020-06-06,23.6,,Common Lightning Chest,Common,183,249,,,,
#JU0VG99C,0626898270445480,106,Maiden Fern,150.01,22,2019-12-21,21.31,,,,,,,,Emote168,sfx/emotes/emotes_s12_pony_dl.ogg
#GLLCVJJP,0626004650602952,103,Umbrella-tree,277.48,26,2019-05-08,62.22,83,,,,,,,,
#LY8R8RY9,0626005133228737,124,Fineflower Gilia,72.82,10,2019-01-01,96.28,83,,,,,,,,
#2VLY2CLPY,0626693726406248,146,Spiked Saxifrage,321.28,22,2019-04-12,74.62,,,,,,,,Emote103,sfx/emotes/gobccage_emo_arm_01_dl.ogg
#9QLL8QQQ,0626964967244824,160,Wart Lichen,100.85,5,2021-11-14,29.85,,,,,,,,EmoteChronos18,
#G0YYJGG,0626072114028536,124,Fineflower Gilia,72.82,10,2020-03-15,60.41,83,,,,,,,,
#QJYV9L9Q,0626348607354542,125,Common Goldenstar,60.36,19,2020-08-30,11.33,,,,,,45300,116,,
#8PP0Y8J2,0626832105465512,23,Common Hawkweed,351.65,28,2019-07-23,60.86,,Fortune Chest,Common,226,171,,,,
#2QQCULG2V,0626776017210534,93,San Angelo Yucca,164.51,17,2021-10-02,69.26,64,,,,,,,,
#2YJLLJYGP,0626904170117888,166,Coot Bay Dancing-lady Orchid,411.79,25,2019-03-19,48.54,,Clan Chest,Champion,173,156,,,,
#G2YGPR8R,0626560401467201,197,Asterothyrium Lichen,305.31,3,2021-06-28,51.69,,,,,,,,Emote138,sfx/emotes/emotes_goblin_feast_01_emote1_dl.ogg
#Q88YUVLG,0626104673489625,50,Miquel's Mazus,366.65,9,2019-11-05,83.16,,,,,,,,Emote90,sfx/emotes/emotes_bday_03_02_dl.ogg
#2L9RJL2Q,0626131359514145,119,Early Paspalum,25.0,13,2018-11-24,72.81,,Golden Chest,Epic,51,254,,,,
#2YV280Q0,0626275995114966,12,American Stoneseed,121.21,5,2019-01-17,58.33,,King's Chest,Champion,163,238,,,,
#YC288PYG,0626171572664210,130,Woolly Huckleberry,399.19,9,2019-08-14,65.55,,,,,,21497,77,,
#8982QVPQV,0626425586088679,83,New Mexico Spiny Milkvetch,459.63,8,2019-11-22,67.9,,,,,,65701,10,,
#PYR9GLQU0,0626293340917504,170,Blackbutt,102.55,13,2018-11-22,43.85,,,,,,58433,108,,
#9JJ0G922G,0626018182621942,33,Baldwin's Beaksedge,154.86,11,2020-09-28,78.4,,,,,,,,Emote4,sfx/emotes/emotes_goblin_01_01_dl.ogg
#QGLQC2YYG,0626422321020984,49,Waihanau Lobelia,110.92,30,2020-04-06,38.42,,,,,,78870,151,,
#GQVLJ2U9,0626418295872749,120,Opposite-leaved Tarweed,424.68,21,2021-03-03,94.62,79,,,,,,,,
#8PGU0R8JR,0626588313408914,102,Marsh-elder,357.64,28,2020-09-13,94.43,,,,,,,,Emote185,sfx/emotes/emotes_megaKnight_01_01_dl.ogg
#2VJQVPVR,0626172696679217,80,Blue Wild Indigo,452.38,2,2019-07-15,85.57,30,,,,,,,,
#R99YPV2Y,0626323306301813,32,Mycobilimbia Lichen,126.76,26,2021-09-05,51.92,,Draft Chest,Legendary,110,16,,,,
#2Q9JG29RL,0626520186642592,173,Tall Phacelia,118.49,20,2021-06-04,14.63,82,,,,,,,,
#LR9R9RUR,0626257664273257,121,Necklace Sedge,495.77,4,2021-03-09,47.46,,Fortune Chest,Common,226,171,,,,
#92P8RR8LP,0626836448135187,128,Prairie Lily,4.43,1,2021-08-09,95.5,,Epic Chest,Epic,111,17,,,,
#2GPVQYQLG,0626471967908432,41,John Charles,383.44,13,2019-07-09,60.05,,Epic Lightning Chest,Epic,123,164,,,,
#8PUG0JQ9,0626410792280070,22,Racodium Lichen,305.31,18,2021-11-07,43.5,,,,,,,,Emote104,sfx/emotes/prince_emo_01_dl.ogg
#8Y9QVU2QJ,0626412285605011,24,King Bladderpod,127.07,15,2021-11-16,32.97,,,,,,,,EmoteChronos23,
#PG9CR2RC,0626927161051626,7,Wright's Indian Mallow,352.66,20,2020-12-26,49.36,,Magical Chest,Common,223,121,,,,
#PV2GC0CYP,0626104500227305,30,White Phacelia,462.66,12,2021-03-17,99.57,,,,,,24242,433,,
#8J8JG0G0,0626482044680662,161,Virginia Creeper,427.42,30,2021-04-27,38.04,,Clan Chest,Champion,173,156,,,,
#PJ8RJPRPR,0626557807985075,199,Fremont Cottonwood,412.68,4,2021-07-13,70.75,,Rare Lightning Chest,Common,94,138,,,,
#92VUJ99VQ,0626876327669468,98,Eltroplectris,183.26,19,2020-02-24,87.18,,Clan Chest,Champion,173,156,,,,
#2JGRPU928,0626656064893301,149,Husk Tomato,462.24,18,2019-05-29,91.21,,Common Lightning Chest,Common,183,249,,,,
#J8R89YC8,0626679209022594,21,Elko Cryptantha,455.46,27,2021-09-07,81.98,,Epic Lightning Chest,Epic,123,164,,,,
#PQGV0VCQQ,0626342223053794,6,Leatherstem,441.64,18,2019-01-06,28.84,92,,,,,,,,
#9QULGU02,0626907535320741,98,Eltroplectris,183.26,19,2019-04-26,30.98,,Clan Chest,Champion,173,156,,,,
#J002G8UV,0626018523440374,126,Arctic Cottongrass,174.46,29,2019-07-07,19.27,,Silver Chest,Rare,219,182,,,,
#2JUP20J9,0626464987924661,35,Stiff Goldenrod,112.94,29,2020-07-30,10.82,,,,,,,,Emote190,sfx/emotes/emotes_logmas2020_02_02_dl.ogg
#PJ8RJPRPR,0626557807985075,9,Mackenzie River Dwarf-primrose,6.92,14,2019-07-12,63.56,,,,,,8288,117,,
#2LGUPRCJP,0626782096803017,45,Greater Yellowthroat Gilia,58.32,27,2018-12-06,69.94,24,,,,,,,,
#2VLC20U9V,0626149176570868,176,Hybrid Oak,424.03,4,2021-01-12,2.38,6,,,,,,,,
#80V0JULJ,0626833975501113,170,Blackbutt,102.55,13,2019-01-11,57.15,,,,,,58433,108,,
#88UPCYJVC,0626431539638016,130,Woolly Huckleberry,399.19,9,2019-10-23,98.61,,,,,,21497,77,,
#YPCVU2UQ,0626126519300153,7,Wright's Indian Mallow,352.66,20,2021-01-20,42.41,,Magical Chest,Common,223,121,,,,
#9C2YV2RQ,0626508727346690,188,Slender Hawksbeard,423.66,16,2019-03-01,48.42,,,,,,,,Emote196,sfx/emotes/emotes_LNY_2021_01_01_dl.ogg
#8P00CJGY,0626151858809135,128,Prairie Lily,4.43,1,2020-03-18,20.31,,Epic Chest,Epic,111,17,,,,
#P82YUQ9QY,0626308086152262,52,Redmahogany,210.53,4,2020-12-27,75.93,29,,,,,,,,
#CG2VJYP,0626761946148096,94,Rough Strongbark,245.61,11,2019-09-18,89.77,,,,,,29714,265,,
#RQCUUP2,0626217246835346,176,Hybrid Oak,424.03,4,2021-01-30,66.57,6,,,,,,,,
#YYJUJUQG,0626058736920226,93,San Angelo Yucca,164.51,17,2020-09-25,61.14,64,,,,,,,,
#29VLJP0UC,0626070574942329,66,Quince,276.19,12,2020-05-27,2.39,,,,,,,,Emote37,sfx/emotes/emotes_hog_01_02_dl.ogg
#CQ8CPPG9,0626563759599674,86,Lesser Creeping Rush,467.0,21,2019-05-18,97.92,68,,,,,,,,
#LCCGJQJC,0626904063461054,51,Northern Marsh Yellowcress,355.77,26,2021-01-06,9.47,,,,,,,,Emote125,sfx/emotes/emotes_miner_01_02_dl.ogg
#2VP9LL2JP,0626096271738025,60,Northern Singlespike Sedge,5.22,13,2018-12-26,73.66,6,,,,,,,,
#P0VC8PJR,0626345024772645,127,Creeping Bedgrass,300.22,28,2020-12-12,41.17,,,,,,73357,344,,
#2U0JJQQYY,0626987133084410,167,Cutleaf Checkerbloom,212.57,6,2019-05-10,37.66,,,,,,,,Emote136,sfx/emotes/emotes_halloween_01_04_dl.ogg
#2L0CR9C0,0626235836394565,101,White Goldenrod,446.84,13,2019-03-25,51.27,,,,,,4956,317,,
#PP0UG0CVC,0626193214080050,102,Marsh-elder,357.64,28,2021-04-07,86.48,,,,,,,,Emote185,sfx/emotes/emotes_megaKnight_01_01_dl.ogg
#288CUPUPP,0626692480124005,81,Spotted Joe Pye Weed,349.84,12,2020-09-24,16.63,,,,,,,,Emote131,sfx/emotes/ElixirGolem_Emote_Morph_dl.ogg
#229P2QYL0,0626409420857671,7,Wright's Indian Mallow,352.66,20,2021-06-24,34.48,,Magical Chest,Common,223,121,,,,
#P2CYJ0VU,0626572493359642,75,Glacier Buttercup,230.33,16,2021-10-14,41.01,22,,,,,,,,
#8Q80QY,0626101247358070,126,Arctic Cottongrass,174.46,29,2020-04-04,86.51,,Silver Chest,Rare,219,182,,,,
#8PVV28U8,0626273624496771,179,Upright Prairie Coneflower,154.4,13,2019-06-17,95.43,,,,,,96223,155,,
